,Unnamed: 0,word,sense_index,name,lexname,pos,definition,examples,semcor_examples
2318,5,stick,5,stick.n.06,noun.artifact,n,a long implement (usually made of wood) that is shaped so that hockey or polo players can hit a puck or ball,,[]
2319,6,stick,6,stick.n.07,noun.artifact,n,a long thin implement resembling a length of wood,cinnamon sticks;a stick of dynamite,[]
2320,7,stick,7,joint.n.06,noun.artifact,n,marijuana leaves rolled into a cigarette for smoking,,[]
2321,8,stick,8,stick.n.09,noun.act,n,threat of a penalty,the policy so far is all stick and no carrot,[]
2322,9,stick,9,lodge.v.02,verb.contact,v,"put, fix, force, or implant",lodge a bullet in the table;stick your thumb in the crack,"Cows were kept in backyard barns, boys were hired to drive them to and from the pasture on the edge of town, and familiar to the ear, morning and evening, were the boys ' coaxing voices, the thud of hooves, and the thwack of a stick on cowhide."
2323,10,stick,10,stay.v.02,verb.motion,v,"stay put (in a certain place); we are not moving to Cincinnati""",We are staying in Detroit;Stay put in the corner here!;Stick around and you will learn something!,"However, for convenience we will stick to the idea that information can be classified according to Table 1."
2324,11,stick,11,adhere.v.06,verb.contact,v,stick to firmly,Will this wallpaper adhere to the wall?,"The teacher plunged the children into a new portion, this time in Hebrew, rapping the stick incessantly."
2325,12,stick,12,stick.v.04,verb.stative,v,be or become fixed,The door sticks--we will have to plane it,[]
2326,13,stick,13,stick.v.05,verb.stative,v,endure,The label stuck to her for the rest of her life,[]
2327,14,stick,14,adhere.v.04,verb.stative,v,be a devoted follower or supporter,The residents of this village adhered to Catholicism;She sticks to her principles,[]
2328,15,stick,15,stand_by.v.03,verb.stative,v,be loyal to,She stood by her husband in times of trouble;The friends stuck together through the war,[]
2329,16,stick,16,stick.v.08,verb.creation,v,cover and decorate with objects that pierce the surface,stick some feathers in the turkey before you serve it,[]
2330,17,stick,17,stick.v.09,verb.contact,v,fasten with an adhesive material like glue,stick the poster onto the wall,[]
2331,18,stick,18,stick.v.10,verb.contact,v,fasten with or as with pins or nails,stick the photo onto the corkboard,[]
2332,19,stick,19,stick.v.11,verb.contact,v,fasten into place by fixing an end or point into something,stick the corner of the sheet under the mattress,[]
2333,20,stick,20,stick.v.12,verb.contact,v,pierce with a thrust using a pointed instrument,he stuck the cloth with the needle,[]
2334,21,stick,21,stick.v.13,verb.contact,v,pierce or penetrate or puncture with something pointed,He stuck the needle into his finger,[]
2335,22,stick,22,cling.v.01,verb.contact,v,come or be in close contact with; stick or hold together and resist separation,The dress clings to her body;The label stuck to the box;The sushi rice grains cohere,[]
2336,23,stick,23,stick.v.15,verb.communication,v,saddle with something disagreeable or disadvantageous,They stuck me with the dinner bill;I was stung with a huge tax bill,[]
2337,24,stick,24,perplex.v.01,verb.cognition,v,be a mystery or bewildering to,This beats me!;Got me--I don't know the answer!;a vexing problem;This question really stuck me,[]
2338,0,dinner,0,dinner.n.01,noun.food,n,the main meal of the day served in the evening or at midday,dinner will be at 8;on Sundays they had a large dinner when they returned from church,"With the announcement of a "" special achievement award "" to William A. Bill Shea, the awards list was completed yesterday for Sunday night 's thirty-eighth annual dinner and show of the New York Chapter, Baseball Writers Association of America, at the Waldorf-Astoria Hotel."
2339,1,dinner,1,dinner.n.02,noun.group,n,a party of people assembled to have dinner together,guests should never be late to a dinner party,Arnold Palmer and Sam Snead will be among those honored at the national awards dinner of the Metropolitan Golf Writers Association tonight.
2340,0,kick,0,kick.n.01,noun.act,n,the act of delivering a blow with the foot,he gave the ball a powerful kick;the team's kicking was excellent,[]
2341,1,kick,1,bang.n.04,noun.feeling,n,the swift release of a store of affective force,they got a great bang out of it;what a boot!;he got a quick rush from injecting heroin;he does it for kicks,"Although he never gets to play while the clock is running, he gets a big kick - several every Saturday, in fact - out of football."
2342,2,kick,2,recoil.n.01,noun.event,n,the backward jerk of a gun when it is fired,,[]
2343,3,kick,3,gripe.n.01,noun.communication,n,informal terms for objecting,I have a gripe about the service here,[]
2344,4,kick,4,kick.n.05,noun.cognition,n,the sudden stimulation provided by strong drink (or certain drugs),a sidecar is a smooth drink but it has a powerful kick,[]
2345,5,kick,5,kick.n.06,noun.act,n,a rhythmic thrusting movement of the legs as in swimming or calisthenics,the kick must be synchronized with the arm movements;the swimmer's kicking left a wake behind him,[]
2346,6,kick,6,kick.v.01,verb.contact,v,drive or propel with the foot,,I 've tried to teach some of the other boys to kick and some of them can't seem to get the feel.
2347,7,kick,7,kick.v.02,verb.motion,v,thrash about or strike out with the feet,,[]
2348,8,kick,8,kick.v.03,verb.contact,v,strike with the foot,The boy kicked the dog;Kick the door down,[]
2349,9,kick,9,kick.v.04,verb.motion,v,kick a leg up,,[]
2350,10,kick,10,kick_back.v.02,verb.contact,v,"spring back, as from a forceful thrust",The gun kicked back into my shoulder,[]
2351,11,kick,11,kick.v.06,verb.consumption,v,stop consuming,kick a habit;give up alcohol,[]
2352,12,kick,12,kick.v.07,verb.competition,v,make a goal,He kicked the extra point after touchdown,[]
2353,13,kick,13,complain.v.01,verb.communication,v,"express complaints, discontent, displeasure, or unhappiness",My mother complains all day;She has a lot to kick about,[]
2354,0,green,0,green.n.01,noun.attribute,n,green color or pigment; resembling the color of growing grass,,"A double by Green, Allison 's run scoring 2 baser, an infield single by Lemon and Gardner 's solid single to center put the Twins back in front in the last of the fifth."
2355,1,green,1,park.n.02,noun.location,n,a piece of open land for recreational use in an urban area,they went for a walk in the park,The Twins tied the score in the sixth inning when Reno Bertoia beat out a high chopper to third base and scored on Lenny Green 's double to left.
2356,2,green,2,green.n.03,noun.person,n,United States labor leader who was president of the American Federation of Labor from 1924 to 1952 and who led the struggle with the Congress of Industrial Organizations (1873-1952),,[]
2357,3,green,3,green.n.04,noun.person,n,an environmentalist who belongs to the Green Party,,[]
2358,4,green,4,green.n.05,noun.object,n,a river that rises in western Wyoming and flows southward through Utah to become a tributary of the Colorado River,,[]
2359,5,green,5,green.n.06,noun.location,n,an area of closely cropped grass surrounding the hole on a golf course,the ball rolled across the green and into the bunker,[]
2360,6,green,6,greens.n.01,noun.food,n,any of various leafy plants or their leaves and stems eaten as vegetables,,[]
2361,7,green,7,k.n.07,noun.artifact,n,street names for ketamine,,[]
2362,8,green,8,green.v.01,verb.change,v,turn or become green,The trees are greening,[]
2363,9,green,9,green.s.01,adj.all,s,of the color between blue and yellow in the color spectrum; similar to the color of fresh grass,a green tree;green fields;green paint,When the first sprinkling of green appears I remove the board.
2364,10,green,10,green.a.02,adj.pert,a,concerned with or supporting or in conformity with the political principles of the Green Party,,[]
2365,11,green,11,green.a.03,adj.all,a,not fully developed or mature; not ripe,unripe fruit;fried green tomatoes;green wood,[]
2366,12,green,12,green.s.04,adj.all,s,looking pale and unhealthy,you're looking green;green around the gills,[]
2367,13,green,13,fleeceable.s.01,adj.all,s,naive and easily deceived or tricked,at that early age she had been gullible and in love,[]
2368,0,butter,0,butter.n.01,noun.food,n,an edible emulsion of fat globules made by churning milk or cream; for cooking and table use,,Several sections of a loaf of dark bread; butter; jam; a tiny cake of ice.
2369,1,butter,1,butter.n.02,noun.person,n,a fighter who strikes the opponent with his head,,[]
2370,2,butter,2,butter.v.01,verb.contact,v,spread butter on,butter bread,[]
2371,0,trash,0,rubbish.n.01,noun.substance,n,worthless material that is to be disposed of,,[]
2372,1,trash,1,trash.n.02,noun.group,n,worthless people,,[]
2373,2,trash,2,folderol.n.01,noun.communication,n,nonsensical talk or writing,,[]
2374,3,trash,3,methamphetamine.n.01,noun.artifact,n,an amphetamine derivative (trade name Methedrine) used in the form of a crystalline hydrochloride; used as a stimulant to the nervous system and as an appetite suppressant,,[]
2375,4,trash,4,trash.v.01,verb.possession,v,dispose of (something useless or old),trash these old chairs;junk an old car;scrap your old computer,[]
2376,5,trash,5,pan.v.03,verb.communication,v,express a totally negative opinion of,The critics panned the performance,[]
2377,0,hit,0,hit.n.01,noun.act,n,(baseball) a successful stroke in an athletic contest (especially in baseball),he came all the way around on Williams' hit,It was ruled a difficult chance and a hit.
2378,1,hit,1,hit.n.02,noun.act,n,the act of contacting one thing with another,repeated hitting raised a large bruise;after three misses she finally got a hit,[]
2379,2,hit,2,hit.n.03,noun.act,n,a conspicuous success,that song was his first hit and marked the beginning of his career;that new Broadway show is a real smasher;the party went with a bang,[]
2380,3,hit,3,collision.n.01,noun.event,n,(physics) a brief event in which two or more bodies come together,the collision of the particles resulted in an exchange of energy and a change of direction,[]
